100,200,300,400,500,600,700,800,900,1000
0.11625194549560547,0.12455296516418457,0.11445116996765137,0.14711594581604004,0.17992401123046875,0.21963214874267578,0.24993395805358887,0.4102001190185547,0.6774897575378418,0.4282112121582031
0.05794501304626465,0.08954310417175293,0.0924222469329834,0.14383506774902344,0.16467499732971191,0.1901547908782959,0.23207688331604004,0.3077051639556885,0.726707935333252,0.49725794792175293
0.3176259994506836,0.0833899974822998,0.0905921459197998,0.12177109718322754,0.1563713550567627,0.22189617156982422,0.22768568992614746,0.2808859348297119,0.9617187976837158,0.42728614807128906
0.055787086486816406,0.08705902099609375,0.11679887771606445,0.12185788154602051,0.15201401710510254,0.1930699348449707,0.26714181900024414,0.325045108795166,0.9247281551361084,0.3962981700897217
0.05351114273071289,0.1267998218536377,0.0916132926940918,0.12097787857055664,0.15113520622253418,0.1919078826904297,0.2256331443786621,0.44651269912719727,0.5355288982391357,0.4411158561706543
0.054479122161865234,0.16277384757995605,0.09164619445800781,0.12164306640625,0.18696904182434082,0.19217300415039062,0.22591805458068848,0.3253500461578369,0.4506351947784424,0.38543009757995605
0.05527496337890625,0.11339688301086426,0.09241485595703125,0.12119293212890625,0.1541578769683838,0.19053220748901367,0.2420201301574707,0.3371579647064209,0.3443787097930908,0.378032922744751
0.056385040283203125,0.08794093132019043,0.09478402137756348,0.14492106437683105,0.15398406982421875,0.18891119956970215,0.28656792640686035,0.28841114044189453,0.4602198600769043,0.41268038749694824
0.06207108497619629,0.08264517784118652,0.09321308135986328,0.11936378479003906,0.1541738510131836,0.2255570888519287,0.29445815086364746,0.3044149875640869,0.6566140651702881,0.6072328090667725
0.06187009811401367,0.08511090278625488,0.09232401847839355,0.12198305130004883,0.1663832664489746,0.1903681755065918,0.3435089588165283,0.3991680145263672,0.8878929615020752,0.37796688079833984
0.0611262321472168,0.12466287612915039,0.11437821388244629,0.12283492088317871,0.15220403671264648,0.191788911819458,0.22557902336120605,0.36212611198425293,0.8274731636047363,0.4744749069213867
